trade_dt,ticker,factor
2026-05-04,000002.SZ,-0.42986450009576194
2026-05-05,000002.SZ,0.8515789851437015
2026-05-06,000002.SZ,-0.1528449683012646
2026-05-07,000002.SZ,-0.3578787948346832
2026-05-08,000002.SZ,2.368213440903597
2026-05-11,000002.SZ,-0.7896279171193996
2026-05-12,000002.SZ,0.6738560356635804
2025-11-18,600002.SH,0.4640441020951936
2025-11-19,600002.SH,0.8174426447278862
2025-11-20,600002.SH,-0.3205565852503982
2025-11-21,600002.SH,0.7804792323644811
2025-11-24,600002.SH,0.3948251187266495
2025-11-25,600002.SH,-0.7873899243405986
2025-11-26,600002.SH,-0.6854349117331335
2025-11-27,600002.SH,0.8046069279691406
2025-11-28,600002.SH,-0.5662251327511303
2025-12-01,600002.SH,0.2164386809436537
2025-12-02,600002.SH,-1.1381982875104746
2025-12-03,600002.SH,-0.0215265585637869
2025-12-04,600002.SH,0.6100981836520313
2025-12-05,600002.SH,0.027136420651803883
2025-12-08,600002.SH,0.1111633238402506
2025-12-09,600002.SH,2.313739322817178
2025-12-10,600002.SH,-0.6477299283709531
2025-12-11,600002.SH,0.7415269009720198
2025-12-12,600002.SH,-0.6690367387603067
2025-12-15,600002.SH,-0.6017803547689116
2025-12-16,600002.SH,1.4091686355248003
2025-12-17,600002.SH,-0.6834556845670088
2025-12-18,600002.SH,-0.9229835162325888
2025-12-19,600002.SH,0.6028248267478803
2025-12-22,600002.SH,0.23207419251093542
2025-12-23,600002.SH,0.9535264776446557
2025-12-24,600002.SH,0.16472342310126467
2025-12-25,600002.SH,-0.7875209788996955
2025-12-26,600002.SH,0.5402968446455089
2025-12-29,600002.SH,-0.0975920389690293
2025-12-30,600002.SH,0.13303120507900235
2025-12-31,600002.SH,-0.5023522866872641
2026-01-01,600002.SH,-0.002130815691288035
2026-01-02,600002.SH,0.4315861400501601
2026-01-05,600002.SH,-0.40050246953401614
2026-01-06,600002.SH,-1.0613463420395086
2026-01-07,600002.SH,0.23956069178035577
2026-01-08,600002.SH,-0.02975096304685826
2026-01-09,600002.SH,0.6682700620634412
2026-01-12,600002.SH,0.33815275715703186
2026-01-13,600002.SH,1.1424001379695834
2026-01-14,600002.SH,-1.7917637614943196
2026-01-15,600002.SH,-0.44590392740313517
2026-01-16,600002.SH,-0.4643883799229449
2026-01-19,600002.SH,0.17514447137184036
2026-01-20,600002.SH,-0.4775721464766727
2026-01-21,600002.SH,0.5478947648849203
2026-01-22,600002.SH,0.24587043514964352
2026-01-23,600002.SH,-0.38292386154493296
2026-01-26,600002.SH,0.42676681110842646
2026-01-27,600002.SH,0.11972784542411564
2026-01-28,600002.SH,-0.3468515262238939
2026-01-29,600002.SH,0.8424961253773521
2026-01-30,600002.SH,-0.5904767995961122
2026-02-02,600002.SH,-0.016401009008126417
2026-02-03,600002.SH,-0.7691673041285163
2026-02-04,600002.SH,-0.4429875724837604
2026-02-05,600002.SH,-1.5691666442966925
2026-02-06,600002.SH,-1.0226184100070717
2026-02-09,600002.SH,0.7074446537401414
2026-02-10,600002.SH,-0.031119991377065045
2026-02-11,600002.SH,-0.34156455651653156
2026-02-12,600002.SH,0.36397901907005464
2026-02-13,600002.SH,1.3565385246140151
2026-02-16,600002.SH,-0.24265030254219205
2026-02-17,600002.SH,-0.6912280263663818
2026-02-18,600002.SH,-0.25573305441310584
2026-02-19,600002.SH,0.17506406764884352
2026-02-20,600002.SH,0.2038018184549817
2026-02-23,600002.SH,0.7694819027102229
2026-02-24,600002.SH,0.5713316150167411
2026-02-25,600002.SH,-0.3368774872368232
2026-02-26,600002.SH,-0.16378004925251194
2026-02-27,600002.SH,1.5190591278187273
2026-03-02,600002.SH,-2.6414899444758473
2026-03-03,600002.SH,-0.5408461859537145
2026-03-04,600002.SH,-0.2934061248511303
2026-03-05,600002.SH,1.4612268253641703
2026-03-06,600002.SH,-0.8774729372087298
2026-03-09,600002.SH,0.06544686400049793
2026-03-10,600002.SH,-0.9826788251330277
2026-03-11,600002.SH,-0.6592244874798249
2026-03-12,600002.SH,-0.46294239211336574
2026-03-13,600002.SH,0.482572003141134
2026-03-16,600002.SH,0.5453563334415458
2026-03-17,600002.SH,0.0035362439641433707
2026-03-18,600002.SH,0.0904095461345471
2026-03-19,600002.SH,-0.5259008077055314
2026-03-20,600002.SH,-0.09114834409400385
2026-03-23,600002.SH,0.8113131435667605
2026-03-24,600002.SH,-0.33069066476754977
2026-03-25,600002.SH,0.5057404079666871
2026-03-26,600002.SH,-1.021227780269787
2026-03-27,600002.SH,0.011034479984312145
2026-03-30,600002.SH,0.8013468674291987
2026-03-31,600002.SH,0.38914503094159947
2026-04-01,600002.SH,-0.7475175114425314
2026-04-02,600002.SH,-0.6552055463775065
2026-04-03,600002.SH,0.5822345205598352
2026-04-06,600002.SH,0.44869610211129446
2026-04-07,600002.SH,0.31107305059784773
2026-04-08,600002.SH,1.0716596990781635
2026-04-09,600002.SH,-1.2713429096714033
2026-04-10,600002.SH,0.1290455126933308
2026-04-13,600002.SH,-1.6474132599691504
2026-04-14,600002.SH,0.35359667438304676
2026-04-15,600002.SH,0.9149213789460695
2026-04-16,600002.SH,2.1675277966794555
2026-04-17,600002.SH,0.9231217737206245
2026-04-20,600002.SH,0.05086243776520907
2026-04-21,600002.SH,-0.04189582235853023
2026-04-22,600002.SH,0.415997075923086
2026-04-23,600002.SH,0.5975623973568082
2026-04-24,600002.SH,0.4021746139441636
2026-04-27,600002.SH,-0.757911125854372
2026-04-28,600002.SH,1.020006180261458
2026-04-29,600002.SH,-0.43794700210156784
2026-04-30,600002.SH,2.023801882532436
2026-05-01,600002.SH,-0.9664007978923694
2026-05-04,600002.SH,-0.5720515296459143
2026-05-05,600002.SH,0.35489039006087597
2026-05-06,600002.SH,-0.017684657629047255
2026-05-07,600002.SH,-0.12618295574464733
2026-05-08,600002.SH,-0.26848420887175717
2026-05-11,600002.SH,-0.19828273319785816
2026-05-12,600002.SH,-0.09370166654540812
2025-11-18,000004.SZ,-1.119717535846507
2025-11-19,000004.SZ,0.2538061343165083
2025-11-20,000004.SZ,-0.41158019812359553
2025-11-21,000004.SZ,-0.512630823577129
2025-11-24,000004.SZ,0.5820539761578176
2025-11-25,000004.SZ,-0.9111554178157433
2025-11-26,000004.SZ,1.057850544389097
2025-11-27,000004.SZ,0.25299039124210126
2025-11-28,000004.SZ,-0.7712251587423833
2025-12-01,000004.SZ,-0.10167914813963352
2025-12-02,000004.SZ,-1.5229205362609883
2025-12-03,000004.SZ,-0.3364122196204348
2025-12-04,000004.SZ,0.5291520087571848
2025-12-05,000004.SZ,0.032823874149795707
2025-12-08,000004.SZ,-0.47837048194888476
2025-12-09,000004.SZ,1.4170921707347006
2025-12-10,000004.SZ,-0.3391760529429356
2025-12-11,000004.SZ,0.5132869114796113
2025-12-12,000004.SZ,-0.9302925744174423
2025-12-15,000004.SZ,-0.43718342230671975
2025-12-16,000004.SZ,-1.5186137270822848
2025-12-17,000004.SZ,0.34870978530394275
2025-12-18,000004.SZ,-1.4448665032407497
2025-12-19,000004.SZ,1.35868965038676
2025-12-22,000004.SZ,-1.7714031475276053
2025-12-23,000004.SZ,0.805703681207275
2025-12-24,000004.SZ,0.46750283293492456
2025-12-25,000004.SZ,0.7394218018685847
2025-12-26,000004.SZ,0.0922251340928773
2025-12-29,000004.SZ,0.5405602674668558
2025-12-30,000004.SZ,2.8982297932936825
2025-12-31,000004.SZ,0.0624118263746849
2026-01-01,000004.SZ,0.30862057151874395
2026-01-02,000004.SZ,-0.08973669565501072
2026-01-05,000004.SZ,-1.453517756964248
2026-01-06,000004.SZ,0.21524449691552497
2026-01-07,000004.SZ,0.24284333704375455
2026-01-08,000004.SZ,-1.26528403523014
2026-01-09,000004.SZ,-0.02610945133627135
2026-01-12,000004.SZ,0.15929472185761614
2026-01-13,000004.SZ,-0.3236832477721892
2026-01-14,000004.SZ,-0.8937005034404812
2026-01-15,000004.SZ,0.23736489565338506
2026-01-16,000004.SZ,1.2933136160074254
2026-01-19,000004.SZ,0.1266251673055387
2026-01-20,000004.SZ,1.2188210280018694
2026-01-21,000004.SZ,-0.6582928245050864
2026-01-22,000004.SZ,-0.49271814954661725
2026-01-23,000004.SZ,0.8826855355925309
2026-01-26,000004.SZ,-0.8996100102425547
2026-01-27,000004.SZ,0.398618624114655
2026-01-28,000004.SZ,-0.0506530039195998
2026-01-29,000004.SZ,-0.16166109188883315
2026-01-30,000004.SZ,0.09763992782888734
2026-02-02,000004.SZ,-0.0976099940861504
2026-02-03,000004.SZ,-0.33906458691667557
2026-02-04,000004.SZ,-1.4086297900779576
2026-02-05,000004.SZ,-0.5788937897209496
2026-02-06,000004.SZ,1.3987401491983873
2026-02-09,000004.SZ,0.5451839512943493
2026-02-10,000004.SZ,0.15689142713326104
2026-02-11,000004.SZ,-0.10341482946553252
2026-02-12,000004.SZ,-0.26914962385117025
2026-02-13,000004.SZ,-0.40321582028540237
2026-02-16,000004.SZ,0.19171263331097507
2026-02-17,000004.SZ,0.19752497469501668
2026-02-18,000004.SZ,1.0115199088997104
2026-02-19,000004.SZ,-0.13804536793448177
2026-02-20,000004.SZ,0.8258641879819666
2026-02-23,000004.SZ,0.05612495897527009
2026-02-24,000004.SZ,-1.3885243401023661
2026-02-25,000004.SZ,-0.5025724686046085
2026-02-26,000004.SZ,0.679608526639813
2026-02-27,000004.SZ,1.2211367998289575
2026-03-02,000004.SZ,-0.31698061591356896
2026-03-03,000004.SZ,-0.307898447126986
2026-03-04,000004.SZ,0.45398569086733837
2026-03-05,000004.SZ,-0.6436078210260406
2026-03-06,000004.SZ,0.2889375382983498
2026-03-09,000004.SZ,0.13270256516310286
2026-03-10,000004.SZ,-0.3702519531675011
2026-03-11,000004.SZ,-2.6784151424584373
2026-03-12,000004.SZ,0.06770998411602952
2026-03-13,000004.SZ,-0.624001733482746
2026-03-16,000004.SZ,-1.1704122560857635
2026-03-17,000004.SZ,-1.0892242755854862
2026-03-18,000004.SZ,0.32963233048176005
2026-03-19,000004.SZ,-0.8125473513494041
2026-03-20,000004.SZ,1.388786001377841
2026-03-23,000004.SZ,0.7959861996044517
2026-03-24,000004.SZ,0.47847517453197863
2026-03-25,000004.SZ,-0.924755899586486
2026-03-26,000004.SZ,-0.2790850287776067
2026-03-27,000004.SZ,0.9392315718460948
2026-03-30,000004.SZ,-1.6955072972411838
2026-03-31,000004.SZ,1.6208466966476933
2026-04-01,000004.SZ,0.3092535432297894
2026-04-02,000004.SZ,-0.22775602645834825
2026-04-03,000004.SZ,-1.406647456951685
2026-04-06,000004.SZ,0.47506508615765153
2026-04-07,000004.SZ,-0.5933871797487228
2026-04-08,000004.SZ,-0.006617756479795733
2026-04-09,000004.SZ,-1.2666691707348914
2026-04-10,000004.SZ,-0.3510806645327763
2026-04-13,000004.SZ,-0.6715067744157057
2026-04-14,000004.SZ,-0.4789767718169766
2026-04-15,000004.SZ,0.026978765892675616
2026-04-16,000004.SZ,-0.5530655301449324
2026-04-17,000004.SZ,2.242898178903994
2026-04-20,000004.SZ,-0.8918282900991614
2026-04-21,000004.SZ,-0.6854673388017247
2026-04-22,000004.SZ,-1.0457970185860848
2026-04-23,000004.SZ,-0.10780757105548305
2026-04-24,000004.SZ,-0.5776084363542473
2026-04-27,000004.SZ,0.10477528427415461
2026-04-28,000004.SZ,0.05954004535647654
2026-04-29,000004.SZ,0.23449361196871707
2026-04-30,000004.SZ,0.9117577329851558
2026-05-01,000004.SZ,-1.3124895518964603
2026-05-04,000004.SZ,-0.3347622034675156
2026-05-05,000004.SZ,1.1198991160226615
2026-05-06,000004.SZ,0.12062665085640502
2026-05-07,000004.SZ,0.7471033760692982
2026-05-08,000004.SZ,1.066332848426121
2026-05-11,000004.SZ,0.19538240651973748
2026-05-12,000004.SZ,0.18574526258910562
2025-11-18,600004.SH,0.9980949252420801
2025-11-19,600004.SH,-0.3165430023662199
2025-11-20,600004.SH,0.2617849909841299
2025-11-21,600004.SH,-0.17841766341850787
2025-11-24,600004.SH,0.5943571098910019
2025-11-25,600004.SH,-0.35199242257272234
2025-11-26,600004.SH,-1.4906360926759081
2025-11-27,600004.SH,0.5992464213092196
2025-11-28,600004.SH,-0.7439463121342176
2025-12-01,600004.SH,-0.5269719176855719
2025-12-02,600004.SH,0.9613652917533593
2025-12-03,600004.SH,0.6106114109985097
2025-12-04,600004.SH,-1.0605212654281295
2025-12-05,600004.SH,-1.34008582726505
2025-12-08,600004.SH,-0.2682881602955754
2025-12-09,600004.SH,0.47047386785881506
2025-12-10,600004.SH,-0.21095180504682048
2025-12-11,600004.SH,0.5907980965663546
2025-12-12,600004.SH,0.28904991411247144
2025-12-15,600004.SH,-0.3448641557299689
2025-12-16,600004.SH,-0.499732724524513
2025-12-17,600004.SH,0.1532287116364277
2025-12-18,600004.SH,0.4008681185181773
2025-12-19,600004.SH,0.1699410576991242
2025-12-22,600004.SH,1.0074457908332635
2025-12-23,600004.SH,-1.0971681636998216
2025-12-24,600004.SH,-1.703461215770674
2025-12-25,600004.SH,-0.5133665419746771
2025-12-26,600004.SH,-0.8912807069091784
2025-12-29,600004.SH,0.41228162572138427
2025-12-30,600004.SH,-1.0652293530921608
2025-12-31,600004.SH,0.9563622162285834
2026-01-01,600004.SH,-0.68704571205018
2026-01-02,600004.SH,1.66429035670479
2026-01-05,600004.SH,-0.2688180641686428
2026-01-06,600004.SH,-0.5519667248115743
2026-01-07,600004.SH,0.9146639046890758
2026-01-08,600004.SH,-0.554032615094361
2026-01-09,600004.SH,0.1088036147446463
2026-01-12,600004.SH,0.12120413455637746
2026-01-13,600004.SH,0.10348650915249452
2026-01-14,600004.SH,0.9407079676366722
2026-01-15,600004.SH,-0.4204940237287552
2026-01-16,600004.SH,-0.762225527917772
2026-01-19,600004.SH,0.5681055380720054
2026-01-20,600004.SH,0.6897908124797913
2026-01-21,600004.SH,0.27953610510057525
2026-01-22,600004.SH,0.6348956657225164
2026-01-23,600004.SH,-0.585321550505703
2026-01-26,600004.SH,0.14304944954450938
2026-01-27,600004.SH,-0.8879634211401202
2026-01-28,600004.SH,-0.08776103742572905
2026-01-29,600004.SH,-0.41707225582978474
2026-01-30,600004.SH,-0.6549755705241709
2026-02-02,600004.SH,0.49451090943797416
2026-02-03,600004.SH,-0.03281738319433475
2026-02-04,600004.SH,0.5958138759095555
2026-02-05,600004.SH,-0.6624977793853759
2026-02-06,600004.SH,0.28349373792617244
2026-02-09,600004.SH,0.24990613564781444
2026-02-10,600004.SH,-0.27060605923325387
2026-02-11,600004.SH,0.23526222815852588
2026-02-12,600004.SH,1.1653469938632524
2026-02-13,600004.SH,-0.4121254126393943
2026-02-16,600004.SH,0.10846286673903292
2026-02-17,600004.SH,0.7668219525628721
2026-02-18,600004.SH,0.07071823890320837
2026-02-19,600004.SH,0.8408050173392166
2026-02-20,600004.SH,0.08078803588028591
2026-02-23,600004.SH,0.18159557205669627
2026-02-24,600004.SH,0.04725063367458632
2026-02-25,600004.SH,-0.3121553989870135
2026-02-26,600004.SH,0.09441666973258928
2026-02-27,600004.SH,0.4569081555946303
2026-03-02,600004.SH,1.2206632607986985
2026-03-03,600004.SH,-0.4146921285475844
2026-03-04,600004.SH,0.9316030060308758
2026-03-05,600004.SH,-0.44416224216213607
2026-03-06,600004.SH,0.37731825036099775
2026-03-09,600004.SH,-0.15665366353027924
2026-03-10,600004.SH,-0.8904384975051117
2026-03-11,600004.SH,-0.4888486037622266
2026-03-12,600004.SH,-0.6645938756336849
2026-03-13,600004.SH,0.9455298635226986
2026-03-16,600004.SH,-0.38180193955297087
2026-03-17,600004.SH,-0.6232451417467869
2026-03-18,600004.SH,0.49488939925502395
2026-03-19,600004.SH,0.005318925237609587
2026-03-20,600004.SH,-0.17915840755944967
2026-03-23,600004.SH,2.902284179144388
2026-03-24,600004.SH,-0.3597382014116338
2026-03-25,600004.SH,-1.3452966378334716
2026-03-26,600004.SH,0.7148220335860969
2026-03-27,600004.SH,0.032433659298681916
2026-03-30,600004.SH,-0.12473957497745261
2026-03-31,600004.SH,-0.14544431523072024
2026-04-01,600004.SH,0.9485138908505362
2026-04-02,600004.SH,0.825482810423358
2026-04-03,600004.SH,0.0071891034300705925
2026-04-06,600004.SH,0.6120149565180184
2026-04-07,600004.SH,0.4967671800130989
2026-04-08,600004.SH,-0.6584616940918039
2026-04-09,600004.SH,0.6503580872599253
2026-04-10,600004.SH,-0.4458205810660921
2026-04-13,600004.SH,2.1001917317473726
2026-04-14,600004.SH,0.8640679110656664
2026-04-15,600004.SH,-0.8017916593329335
2026-04-16,600004.SH,-0.46862371105005207
